Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Transect,Trans,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Ca,type,commentaire,fond
949,25,6,2001,Mcomeau,4749.804,6508.513,4749.781,6508.59,30,GA1,22,12,m,28,,0,0,0,0,1,1,Simple,,
952,25,6,2001,Mcomeau,4749.804,6508.513,4749.781,6508.59,30,GA1,22,15,m,26,,0,0,1,0,0,1,Simple,,
953,25,6,2001,Mcomeau,4749.804,6508.513,4749.781,6508.59,30,GA1,22,16,m,11,,0,0,0,0,1,1,Simple,,
954,25,6,2001,Mcomeau,4749.804,6508.513,4749.781,6508.59,30,GA1,22,17,f,76,,0,0,0,0,1,1,Simple,,
955,25,6,2001,Mcomeau,4749.804,6508.513,4749.781,6508.59,30,GA1,22,18,m,26,,0,0,0,0,1,1,Simple,,
956,25,6,2001,Mcomeau,4749.804,6508.513,4749.781,6508.59,30,GA1,22,19,,,,0,0,0,0,1,1,Simple,,
957,25,6,2001,Mcomeau,4749.804,6508.513,4749.781,6508.59,30,GA1,22,20,m,57,,0,0,0,0,1,1,Simple,,
958,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,1,,,,0,0,1,0,0,1,Complexe,,
959,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,2,f,58,,0,0,1,0,0,1,Complexe,,
960,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,3,m,58,,0,0,1,0,0,1,Complexe,,
962,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,5,f,27,,0,0,1,0,0,1,Complexe,,
963,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,6,i,111,±100,0,0,1,0,0,1,Complexe,,
964,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,6,m,115,,0,0,1,0,0,1,Complexe,,
965,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,6,m,60,,0,0,1,0,0,1,Complexe,,
966,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,7,i,115,±100,0,0,1,0,0,1,Complexe,,
967,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,7,m,60,,0,0,1,0,0,1,Complexe,,
968,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,8,m,30,,0,0,1,0,0,1,Complexe,,
969,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,9,i,36,±35,0,0,1,0,0,1,Complexe,,
970,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,9,f,33,,0,0,1,0,0,1,Complexe,,
971,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,10,b3,64,,0,0,1,0,0,1,Simple,,
972,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,11,,,,0,0,1,0,0,1,Simple,,
976,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,15,i,17,±15,0,0,1,0,0,1,Simple,,
977,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,15,m,23,,0,0,1,0,0,1,Simple,,
978,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,15,m,52,,0,0,1,0,0,1,Simple,,
979,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,16,,,,0,0,1,0,0,1,Simple,,
980,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,17,,,,0,0,1,0,0,1,Simple,,
981,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,18,f,64,,0,0,1,0,0,1,Simple,,
982,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,19,,,,0,0,1,0,0,1,Simple,,
983,25,6,2001,Glandry,4749.804,6508.513,4749.781,6508.59,30,GA1,22,20,,,,0,0,1,0,0,1,Simple,,
1004,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,1,f,66,,0,0,0,0,1,1,Simple,,
1007,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,4,m,61,,0,0,1,0,0,1,Complexe,,
1008,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,5,,,,0,0,0,0,1,0,Simple,,
1009,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,6,,,,0,0,1,0,0,1,Simple,,
1010,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,7,m,65,,0,0,0,0,1,1,Complexe,,
1012,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,9,f,20,,0,0,1,0,0,1,Simple,,
1015,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,12,m,49,,0,0,1,0,0,1,Simple,,
1017,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,14,m,26,,0,0,1,0,0,1,Complexe,,
1020,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,17,m,20,,0,0,1,0,0,1,Simple,,
1023,25,6,2001,Bcomeau,4749.818,6508.64,4749.812,6508.55,26,GA1,23,20,f,49,,0,0,1,0,1,1,Simple,,
1031,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,8,m,60,,0,0,1,0,0,1,Simple,,
1032,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,9,f,66,,0,0,1,0,0,1,Simple,,
1033,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,10,f,65,,0,0,1,0,0,1,Simple,,
1034,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,11,,,,0,0,1,0,0,1,Simple,,
1035,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,12,i,,homard,0,0,1,0,0,1,Simple,,
1036,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,12,f,21,,0,0,1,0,0,1,Simple,,
1037,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,12,f,29,,0,0,1,0,0,1,Simple,,
1038,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,12,f,31,,0,0,1,0,0,1,Simple,,
1039,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,13,f,67,,0,0,1,0,0,1,Simple,,
1040,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,13,m,43,,0,0,1,0,0,1,Simple,,
1041,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,14,m,29,,0,0,1,0,0,1,Simple,,
1042,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,15,,,,0,0,1,0,0,1,Simple,,
1043,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,16,,,,0,0,1,0,0,1,Simple,,
1044,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,17,,,,0,0,1,0,0,1,Simple,,
1045,25,6,2001,Rvienneau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,18,,,,0,0,1,0,0,1,Simple,,
1050,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,3,f,19,,0,0,1,0,0,1,Simple,,
1051,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,4,,,,0,0,1,0,0,0,Simple,,
1052,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,5,,,,0,0,1,0,0,0,Simple,,
1054,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,7,,,,0,0,1,0,0,1,Simple,,
1058,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,11,f,23,,0,0,0,0,1,1,Complexe,,
1059,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,11,m,11,,0,0,0,0,1,1,Complexe,,
1060,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,12,f,18,,0,0,0,0,1,1,Complexe,,
1061,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,12,m,19,,0,0,0,0,1,1,Complexe,,
1064,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,15,,,,0,0,0,0,1,1,Complexe,,
1065,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,16,,,,0,0,0,0,1,1,Complexe,,
1066,25,6,2001,Bcomeau,4749.806,6508.766,4749.807,6508.68,26,GA1,24,17,,,,0,0,0,0,1,1,Complexe,,
1151,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,1,i,42,±40,0,0,0,0,1,1,Simple,,
1152,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,2,,,,0,0,1,0,1,1,Simple,,
1153,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,3,f,37,,0,0,1,0,1,1,Simple,,
1154,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,4,,,,0,0,1,0,1,1,Simple,,
1155,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,5,m,65,,0,0,1,0,1,1,Simple,,
1158,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,8,,,,0,0,1,0,0,1,Simple,,
1160,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,10,m,24,,0,0,1,0,0,1,Simple,,
1161,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,11,f,65,,0,0,1,0,0,1,Simple,,
1163,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,13,m,32,,0,0,1,0,0,1,Simple,,
1164,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,14,f,27,,0,0,1,0,0,1,Simple,,
1165,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,14,i,43,±40,0,0,1,0,0,1,Simple,,
1166,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,15,m,77,,0,0,0,0,0,1,Simple,,
1167,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,16,f,52,,0,0,1,0,1,1,Simple,,
1169,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,18,m,60,,0,0,1,0,0,1,Simple,,
1171,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,20,m,65,,0,0,1,0,0,1,Simple,,
1172,26,6,2001,Mcomeau,4749.573,6510.185,4749.604,6510.12,31,GA1,25,20,i,44,±40,0,0,1,0,0,1,Simple,,
1173,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,1,m,25,,0,0,1,0,0,1,Simple,,
1174,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,2,,,,0,0,1,0,0,1,Simple,,
1175,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,3,,,,0,0,1,0,0,1,Simple,,
1176,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,4,,,,0,0,1,0,0,1,Simple,,
1177,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,5,m,69,,0,0,1,0,0,1,Simple,,
1180,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,8,f,58,,0,0,1,0,0,1,Simple,,
1181,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,8,f,38,,0,0,1,0,0,1,Simple,,
1184,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,11,,,,0,0,1,0,0,1,Simple,,
1185,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,12,,,,0,0,1,0,0,1,Simple,,
1186,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,13,,,,0,0,1,0,0,1,Simple,,
1187,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,14,m,21,,0,0,1,0,0,1,Simple,,
1188,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,15,f,58,,0,0,1,0,0,1,Simple,,
1189,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,15,f,62,,0,0,1,0,0,1,Simple,,
1190,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,16,b3,75,,0,0,1,0,0,1,Simple,,
1194,26,6,2001,Glandry,4749.573,6510.185,4749.604,6510.12,31,GA1,25,20,m,53,,0,0,1,0,0,1,Simple,,
1196,26,6,2001,Bcomeau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,2,f,69,,0,0,0,0,1,1,Simple,,
1199,26,6,2001,Bcomeau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,5,,,,0,0,0,0,1,1,Simple,,
1200,26,6,2001,Bcomeau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,6,m,35,,0,0,1,0,1,0,Simple,,
1202,26,6,2001,Bcomeau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,8,m,52,,0,0,1,0,0,0,Simple,,
1204,26,6,2001,Bcomeau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,10,,,,0,0,1,0,0,1,Simple,,
1210,26,6,2001,Bcomeau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,16,m,65,,0,0,1,0,0,1,Simple,,
1212,26,6,2001,Bcomeau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,18,,,,0,0,1,0,0,1,Simple,,
1213,26,6,2001,Bcomeau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,19,m,43,,0,0,0,0,1,1,Simple,,
1217,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,3,i,69,canner,0,0,1,0,0,0,Simple,,
1218,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,3,f,47,,0,0,1,0,0,1,Simple,,
1219,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,4,m,51,,0,0,1,0,0,1,Simple,,
1220,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,5,,,,0,0,1,0,0,1,Simple,,
1221,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,6,f,32,,0,0,1,0,0,1,Simple,,
1222,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,7,,,,0,0,1,0,0,1,Simple,,
1224,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,9,f,63,,0,0,1,0,0,1,Simple,,
1225,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,10,m,51,,0,0,1,0,0,1,Simple,,
1233,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,18,f,56,,0,0,1,0,0,1,Simple,,
1234,26,6,2001,Rvienneau,4749.604,6510.191,4749.625,6510.118,31,GA1,26,19,,,,0,0,1,0,0,1,Simple,,
1236,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,1,f,56,,0,0,1,0,1,1,Simple,,
1237,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,2,m,52,,0,0,0,0,1,1,Simple,,
1238,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,3,m,65,,0,0,0,0,1,1,Simple,,
1239,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,3,m,45,,0,0,0,0,1,1,Simple,,
1240,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,4,,,,0,0,1,0,1,1,Simple,,
1241,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,5,,,,0,0,0,0,1,1,Simple,,
1242,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,6,f,68,,0,0,0,0,1,1,Simple,,
1243,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,6,m,23,,0,0,0,0,1,1,Simple,,
1244,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,6,f,55,,0,0,0,0,1,1,Simple,,
1245,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,6,f,36,,0,0,0,0,1,1,Simple,,
1246,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,7,f,35,,0,0,1,0,1,1,Simple,,
1247,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,8,,,,0,0,0,0,1,1,Simple,,
1248,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,9,f,40,,0,0,0,0,1,1,Simple,,
1249,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,10,,,,0,0,1,0,1,1,Simple,,
1250,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,11,m,56,,0,0,1,0,0,1,Simple,,
1252,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,13,f,34,,0,0,1,0,1,1,Simple,,
1253,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,13,f,59,,0,0,1,0,1,1,Simple,,
1254,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,14,f,43,,0,0,1,0,0,1,Simple,,
1255,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,15,,,,0,0,1,0,1,1,Simple,,
1257,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,17,f,54,,0,0,1,0,0,1,Simple,,
1258,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,18,,,,0,0,1,0,0,1,Simple,,
1259,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,19,,,,0,0,1,0,0,1,Simple,,
1260,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,20,m,65,,0,0,1,0,0,1,Simple,,
1261,26,6,2001,Mcomeau,4749.56,6510.26,4749.592,6510.195,31,GA1,27,20,m,35,,0,0,1,0,0,1,Simple,,
1262,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,1,m,43,,0,0,1,0,0,1,Simple,,
1263,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,2,f,40,,0,0,1,0,0,1,Simple,,
1266,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,5,m,25,,0,0,1,0,0,1,Simple,,
1267,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,6,f,66,,0,0,1,0,0,1,Simple,,
1268,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,7,m,51,,0,0,1,0,0,1,Simple,,
1269,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,8,f,55,,0,0,1,0,0,1,Simple,,
1271,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,10,m,19,,0,0,1,0,0,1,Simple,,
1272,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,10,f,63,,0,0,1,0,0,1,Simple,,
1274,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,12,,,,0,0,1,0,0,1,Simple,,
1276,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,14,f,55,,0,0,1,0,0,1,Simple,,
1277,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,15,b3,66,,0,0,1,0,0,1,Simple,,
1282,26,6,2001,Glandry,4749.56,6510.26,4749.592,6510.195,31,GA1,27,20,m,47,,0,0,1,0,0,1,Simple,,
1283,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,1,f,35,,0,0,1,0,0,1,Simple,,
1284,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,2,m,24,,0,0,1,0,0,1,Simple,,
1288,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,6,,,,0,0,1,0,0,1,Simple,,
1289,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,7,m,56,,0,0,1,0,0,1,Simple,,
1290,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,7,m,38,,0,0,1,0,0,1,Simple,,
1291,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,8,f,46,,0,0,1,0,0,1,Simple,,
1292,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,8,f,25,,0,0,1,0,0,1,Simple,,
1293,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,9,m,54,,0,0,1,0,0,1,Simple,,
1294,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,10,m,23,,0,0,1,0,0,1,Simple,,
1296,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,12,m,54,,0,0,1,0,0,0,Simple,,
1297,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,12,f,41,,0,0,1,0,0,0,Simple,,
1298,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,13,f,35,,0,0,1,0,0,1,Simple,,
1299,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,14,m,29,,0,0,1,0,0,1,Simple,,
1300,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,14,f,33,,0,0,1,0,0,1,Simple,,
