Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
1,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,1,m,69,,0,0,0,0,1,,1,Simple,,,
2,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,2,,,,0,0,0,0,1,,1,Simple,,,
3,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,3,m,70,,0,0,0,0,0,,1,Simple,,,
4,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,4,m,76,,0,0,0,0,0,,1,Simple,,,
5,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,5,m,42,,0,0,0,0,1,,1,Simple,,,
6,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,6,m,25,,0,0,0,0,1,,1,Simple,,,
7,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,7,f,65,,0,0,0,0,1,,1,Simple,,,
8,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,7,b,73,,0,0,0,0,1,,1,Simple,,,
9,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,8,,,,0,0,0,0,1,,1,Simple,,,
10,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,9,m,30,,0,0,1,0,0,,0,Simple,,,
11,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,10,f,27,,0,0,1,0,0,,0,Simple,,,
12,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,10,f,64,,0,0,1,0,0,,0,Simple,,,
14,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,12,m,38,,0,0,1,0,0,,0,Simple,,,
15,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,13,m,47,,0,0,1,0,0,,1,Simple,,,
16,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,13,f,22,,0,0,1,0,0,,0,Simple,,,
18,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,15,m,14,,0,0,1,0,0,,0,Simple,,,
20,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,17,m,13,,0,0,1,0,0,,1,Simple,,,
21,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,18,m,18,,0,0,0,0,1,,1,Simple,,,
22,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,19,m,38,,0,0,1,0,1,,1,Simple,,,
23,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,20,f,56,,0,0,0,0,1,,1,Simple,,,
24,24,8,2005,Elandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,20,m,78,,0,0,0,0,1,,1,Simple,,,
25,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,1,f,70,,0,0,0,0,1,,1,Simple,LS,,
26,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,1,m,67,,0,0,0,0,1,,1,Simple,,,
27,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,2,m,33,,0,0,0,0,0,,1,Simple,,,
28,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,3,m,25,,0,0,0,0,0,,1,Simple,LS,,
29,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,4,f,30,,0,0,0,0,0,,1,Simple,,,
30,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,5,,,,0,0,0,0,1,,1,Simple,LS,,
31,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,6,f,60,,0,0,0,0,1,,1,Simple,,,
32,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,7,m,18,,0,0,0,0,1,,1,Simple,LS,,
33,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,7,m,39,,0,0,0,0,1,,1,Simple,,,
34,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,8,,,,0,0,0,0,1,,1,Simple,LS,,
35,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,9,f,36,,0,0,0,0,1,,1,Simple,,,
36,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,10,,,,0,0,0,0,1,,1,Simple,LS,,
37,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,11,f,21,,0,0,1,0,1,,1,Simple,,,
38,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,11,m,17,,0,0,1,0,1,,1,Simple,,,
39,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,12,m,11,,0,0,1,0,1,,1,Simple,LS,,
40,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,13,f,22,,0,0,1,0,1,,1,Simple,,,
41,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,14,m,14,,0,0,1,0,1,,1,Simple,,,
43,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,16,,,,0,0,1,0,1,,1,Simple,LS,,
44,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,17,,,,0,0,1,0,1,,1,Simple,,,
45,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,18,,,,0,0,0,0,0,,1,Simple,LS,,
46,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,19,f,33,,0,0,0,0,0,,1,Simple,,,
47,24,8,2005,Glandry,4749.492,6509.918,4749.484,6510.994,19,GA1,GA1,20,m,20,,0,0,0,0,0,,1,Simple,,,
48,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,1,f,40,,0,0,1,0,0,,1,Simple,,,
52,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,5,f,34,,0,0,1,0,0,,0,Simple,,,
53,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,6,m,33,,0,0,1,0,0,,0,Simple,,,
54,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,6,f,60,,0,0,1,0,0,,0,Simple,,,
57,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,9,f,36,,0,0,1,0,0,,0,Simple,,,
59,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,11,m,33,,0,0,1,0,0,,0,Simple,,,
61,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,13,,,,0,0,1,0,0,,1,Simple,,,
62,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,14,b,72,,0,0,1,0,0,,0,Simple,,,
64,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,16,f,47,,0,0,1,0,0,,1,Simple,,,
65,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,16,m,26,,0,0,1,0,0,,1,Simple,,,
66,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,17,f,37,,0,0,1,0,0,,1,Simple,,,
67,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,17,m,46,,0,0,1,0,0,,1,Simple,,,
68,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,18,,,,0,0,1,0,0,,1,Simple,LS,,
69,25,8,2005,Glandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,19,,,,0,0,1,0,0,,1,Simple,LS,,
71,25,8,2005,Elandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,1,m,38,,0,0,1,0,1,,1,Simple,,,
72,25,8,2005,Elandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,1,f,53,,0,0,1,0,1,,1,Simple,,,
75,25,8,2005,Elandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,4,f,53,,0,0,1,0,0,,0,Simple,s,,
76,25,8,2005,Elandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,4,f,30,,0,0,1,0,0,,0,Simple,s,,
92,25,8,2005,Elandry,4749.478,6510.061,4749.457,6510.132,22,GA1,GA2,20,m,46,,0,0,1,0,0,,1,Simple,,,
93,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,1,m,14,,0,0,1,0,0,,1,Simple,,,
94,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,1,m,18,,0,0,1,0,0,,1,Simple,,,
95,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,1,m,34,,0,0,1,0,0,,1,Simple,,,
96,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,2,,,,0,0,1,0,0,,1,Simple,LS,,
97,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,3,f,66,,0,0,1,0,0,,1,Simple,,,
98,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,3,m,13,,0,0,1,0,0,,1,Simple,,,
99,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,4,f,45,,0,0,1,0,1,,1,Simple,LS,,
100,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,4,f,31,,0,0,1,0,1,,1,Simple,,,
101,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,4,m,17,,0,0,1,0,1,,1,Simple,,,
102,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,5,f,70,,0,0,1,0,1,,1,Simple,,,
103,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,5,m,37,,0,0,1,0,1,,1,Simple,,,
104,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,5,m,50,,0,0,1,0,1,,1,Simple,,,
105,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,6,f,35,,0,0,1,0,1,,1,Simple,,,
106,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,6,f,49,,0,0,1,0,1,,1,Simple,,,
107,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,7,,,,0,0,1,0,1,,1,Simple,,,
108,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,8,,,,0,0,1,0,1,,1,Simple,LS,,
109,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,9,,,,0,0,1,0,1,,1,Simple,,,
112,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,12,f,27,,0,0,1,0,0,,0,Simple,s-2s,,
113,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,13,m,53,,0,0,1,0,0,,0,Simple,s-2s,,
114,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,14,f,33,,0,0,1,0,1,,0,Simple,s,,
115,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,15,m,53,,0,0,1,0,1,,0,Simple,s-2s,,
116,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,16,,,,0,0,0,0,1,,1,Simple,s-LS,,
117,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,17,f,45,,0,0,0,0,1,,1,Simple,s-2s,,
117,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,17,m,16,,0,0,0,0,1,,1,,,,
118,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,18,m,37,,0,0,0,0,1,,1,Simple,,,
119,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,18,f,37,,0,0,0,0,1,,1,Simple,,,
120,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,19,m,68,,0,0,0,0,1,,1,Simple,2s,,
121,25,8,2005,Glandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,20,m,27,,0,0,0,0,1,,1,Simple,s-2s,,
122,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,1,f,40,,0,0,1,0,0,,1,Simple,s-2s,,
123,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,2,f,15,,0,0,1,0,0,,1,Simple,,,
124,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,2,m,80,,0,0,1,0,0,,1,Simple,,,
125,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,3,b,80,,0,0,0,0,1,,1,Simple,,,
126,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,3,f,45,,0,0,0,0,1,,1,Simple,,,
127,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,4,f,25,,0,0,0,0,1,,1,Simple,,,
128,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,5,m,25,,0,0,0,0,1,,1,Simple,,,
129,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,6,f,29,,0,0,0,0,1,,0,Simple,s,,
131,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,6,f,33,,0,0,0,0,1,,,,,,
130,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,7,f,63,,0,0,0,0,1,,0,Simple,s,,
134,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,11,i,40,,0,0,0,0,1,,0,Simple,,,
135,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,12,m,13,,0,0,1,0,1,,1,Simple,s-2s,,
136,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,12,f,49,,0,0,1,0,1,,1,Simple,,,
137,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,12,f,27,,0,0,1,0,1,,1,Simple,,,
138,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,13,m,43,,0,0,0,0,1,,0,Simple,s-2s,,
138,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,13,f,50,,0,0,0,0,1,,,,,,
139,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,14,m,25,,0,0,0,0,1,,0,Simple,s,,
140,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,17,m,30,,0,0,0,0,1,,0,Simple,s,,
141,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,17,m,57,,0,0,0,0,1,,0,Simple,,,
141,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,17,m,45,,0,0,0,0,1,,0,Simple,,,
142,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,17,i,10,,0,0,0,0,1,,0,Simple,,,
143,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,18,m,18,,0,0,0,0,1,,0,Simple,s,,
144,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,19,i,75,,0,0,0,0,1,,0,Simple,1s,,
145,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,20,m,70,,0,0,0,0,1,,0,Simple,s,,
146,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,20,m,60,,0,0,0,0,1,,0,Simple,,,
146,25,8,2005,Elandry,4749.457,6509.978,4749.446,6510.054,21,GA1,GA3,20,f,77,,0,0,0,0,1,,0,Simple,,,
147,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,1,f,64,,0,0,0,0,1,,0,Simple,,,
148,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,1,m,36,,0,0,0,0,1,,0,Simple,,,
149,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,2,f,38,,0,0,0,0,1,,0,Simple,,,
150,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,3,m,15,,0,0,0,0,1,,0,Simple,,,
151,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,4,,,,0,0,0,0,1,,0,Simple,,,
152,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,5,m,35,,0,0,0,0,1,,0,Simple,,,
153,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,6,,,,0,0,0,0,1,,0,Simple,1s,,
154,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,7,m,14,,0,0,0,0,1,,0,Simple,,,
155,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,8,f,27,,0,0,0,0,1,,0,Simple,,,
156,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,9,m,38,,0,0,0,0,1,,0,Simple,s-2s,,
157,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,9,m,62,,0,0,0,0,1,,0,Simple,LS,,
158,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,9,f,42,,0,0,0,0,1,,0,Simple,,,
159,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,9,f,48,,0,0,0,0,1,,0,Simple,,,
160,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,10,f,75,,0,0,0,0,1,,0,Simple,,,
161,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,10,m,42,,0,0,0,0,1,,0,Simple,,,
162,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,11,m,22,,0,0,0,0,1,,0,Simple,,,
162,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,11,f,45,,0,0,0,0,1,,0,Simple,,,
163,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,12,,,,0,0,0,0,1,,0,Simple,s,,
164,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,13,m,15,,0,0,0,0,1,,0,Simple,LS,,
165,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,14,f,42,,0,0,0,0,1,,0,Simple,,,
166,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,14,m,14,,0,0,0,0,1,,0,Simple,1s,,
167,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,14,m,16,,0,0,0,0,1,,0,Simple,,,
168,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,15,m,14,,0,0,0,0,1,,0,Simple,s,,
168,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,15,m,18,,0,0,0,0,1,,0,Simple,,,
169,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,16,m,69,,0,0,0,0,1,,0,Simple,,,
170,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,17,m,55,,0,0,0,0,1,,0,Simple,1s,,
170,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,18,i,14,,0,0,0,0,1,,0,Simple,,,
170,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,18,f,27,,0,0,0,0,1,,0,Simple,,,
170,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,19,m,17,,0,0,0,0,1,,0,Simple,s,,
170,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,19,m,14,,0,0,0,0,1,,0,Simple,,,
170,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,20,m,35,,0,0,0,0,1,,0,Simple,,,
170,25,8,2005,Glandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,20,i,14,,0,0,0,0,1,,0,Simple,s,,
176,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,2,f,18,,0,0,1,0,1,,1,Simple,,,
177,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,3,m,68,,0,0,0,0,1,,0,Simple,s,,
178,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,3,i,16,,0,0,0,0,1,,0,Simple,,,
179,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,7,f,50,,0,0,0,0,1,,0,Simple,,,
180,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,7,m,63,,0,0,0,0,1,,0,Simple,,,
181,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,8,i,60,,0,0,0,0,1,,1,Simple,s,,
182,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,8,f,43,,0,0,0,0,1,,0,Simple,,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,9,f,38,,0,0,0,0,1,,0,Simple,s,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,9,m,50,,0,0,0,0,1,,0,Simple,,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,10,i,18,,0,0,0,0,1,,0,Simple,,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,10,f,42,,0,0,0,0,1,,0,Simple,s,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,11,m,64,,0,0,0,0,1,,0,Simple,,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,11,m,26,,0,0,0,0,1,,0,Simple,s,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,13,f,28,,0,0,0,0,1,,1,Simple,s,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,14,i,20,,0,0,0,0,1,,1,Simple,,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,15,m,51,,0,0,0,0,1,,1,Simple,s,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,16,f,52,,0,0,0,0,1,,1,Simple,s-2s,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,16,f,32,,0,0,0,0,1,,1,Simple,,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,16,i,18,,0,0,0,0,1,,1,Simple,,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,17,m,55,,0,0,0,0,1,,1,Simple,,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,17,m,45,,0,0,0,0,1,,1,Simple,s,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,17,f,52,,0,0,0,0,1,,1,Simple,,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,18,m,45,,0,0,0,0,1,,0,Simple,s,,
183,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,18,i,20,,0,0,0,0,1,,0,Simple,,,
195,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,19,m,21,,0,0,0,0,1,,0,Simple,,,
196,25,8,2005,Elandry,4749.441,6509.989,4749.429,6510.059,22,GA1,GA4,20,m,36,,0,0,0,0,1,,0,Simple,s,,
197,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,1,f,15,,0,1,1,0,1,,1,Simple,s,,
198,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,2,,,,0,1,1,0,1,,1,Simple,LS,,
199,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,3,f,65,,0,1,1,0,1,,1,Simple,LS,,
200,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,4,,,,0,1,1,0,1,,1,Simple,LS,,
201,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,5,f,41,,0,0,0,0,1,,1,Simple,LS,,
202,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,5,f,68,,0,0,0,0,1,,1,Simple,LS,,
203,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,6,m,17,,0,0,0,0,1,,1,Simple,,,
