Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
204,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,6,m,47,,0,0,0,0,1,,1,Simple,,,
205,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,7,m,35,,0,0,0,0,1,,1,Simple,,,
206,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,7,m,30,,0,0,0,0,1,,1,Simple,,,
207,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,8,m,20,,0,0,0,0,1,,1,Simple,,,
208,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,9,m,40,,0,0,0,0,1,,1,Simple,LS,,
209,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,10,f,58,,0,0,0,0,1,,1,Simple,2LS,,
210,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,10,f,48,,0,0,0,0,1,,1,Simple,,,
211,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,10,f,65,,0,0,0,0,1,,1,Simple,,,
212,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,11,m,20,,0,0,0,0,1,,1,Simple,,,
213,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,11,m,40,,0,0,0,0,1,,1,Simple,LS,,
214,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,12,f,68,,0,0,0,0,1,,1,Simple,,,
215,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,12,m,43,,0,0,0,0,1,,1,Simple,LS,,
216,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,13,f,64,,0,0,0,0,1,,1,Simple,,,
217,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,13,f,68,,0,0,0,0,1,,1,Simple,,,
218,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,14,,,,0,0,1,0,1,,1,Simple,,,
219,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,15,m,66,,0,0,0,0,1,,1,Simple,LS,,
220,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,15,m,62,,0,0,0,0,1,,1,Simple,,,
221,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,16,m,68,,0,0,0,0,1,,1,Simple,,,
222,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,17,,,,0,0,0,0,1,,1,Simple,,,
223,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,18,m,20,,0,0,0,0,1,,1,Simple,LS,,
224,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,19,,,,0,0,0,0,1,,1,Simple,LS,,
225,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,20,m,26,,0,0,0,0,1,,1,Simple,LS,,
226,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,20,f,59,,0,0,0,0,1,,1,Simple,,,
227,9,8,2005,Glandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,20,f,35,,0,0,0,0,1,,1,Simple,,,
228,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,1,f,43,,0,0,0,0,1,,1,Simple,,,
229,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,1,f,22,,0,0,0,0,1,,1,Simple,,,
230,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,1,f,61,,0,0,0,0,1,,1,Simple,,,
231,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,2,b,76,,0,0,0,0,1,,1,Simple,,,
232,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,2,f,28,,0,0,0,0,1,,1,Simple,,,
233,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,2,m,14,,0,0,0,0,1,,1,Simple,,,
234,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,2,m,46,,0,0,0,0,1,,1,Simple,,,
235,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,3,m,40,,0,0,0,0,1,,1,Simple,,,
236,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,3,m,12,,0,0,0,0,1,,1,Simple,,,
237,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,4,f,27,,0,0,0,0,1,,1,Simple,,,
238,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,5,m,17,,0,0,0,0,1,,1,Simple,,,
239,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,5,m,35,,0,0,0,0,1,,1,Simple,,,
240,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,6,m,95,,0,0,0,0,1,,1,Simple,,,
241,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,7,m,105,,0,0,0,0,1,,1,Simple,2LS,,
242,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,8,m,10,,0,0,0,0,1,,1,Simple,,,
243,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,8,m,33,,0,0,0,0,1,,1,Simple,,,
244,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,8,f,42,,0,0,0,0,1,,1,Simple,,,
245,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,9,m,12,,0,0,0,0,1,,1,Simple,,,
246,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,9,f,74,,0,0,0,0,1,,1,Simple,,,
247,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,9,m,33,,0,0,0,0,1,,1,Simple,,,
248,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,9,m,46,,0,0,0,0,1,,1,Simple,,,
249,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,10,,,,0,0,0,0,1,,1,Simple,,,
250,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,11,,,,1,0,0,0,1,,1,Simple,,,
251,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,12,f,51,,1,0,0,0,1,,0,Simple,,,
252,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,15,f,53,,1,0,0,0,1,,0,Simple,,,
253,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,16,f,55,,1,0,0,0,1,,0,Simple,,,
254,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,18,f,60,,1,0,0,0,1,,1,Simple,,,
255,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,18,f,22,,1,0,0,0,1,,1,Simple,,,
256,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,19,m,10,,1,0,0,0,1,,0,Simple,,,
257,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,19,f,46,,1,0,0,0,1,,0,Simple,,,
258,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,19,m,12,,1,0,0,0,1,,0,Simple,,,
259,9,8,2005,Elandry,4749.885,6508.329,4749.881,6508.406,30,GA1,CI1,20,f,52,,1,0,0,0,1,,0,Simple,,,
260,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,1,,,,0,0,1,0,0,,1,Simple,,,
261,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,2,m,57,,0,0,1,0,1,,1,Simple,,,
262,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,2,m,14,,0,0,1,0,1,,1,Simple,,,
263,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,2,f,29,,0,0,1,0,1,,1,Simple,,,
264,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,4,m,59,,0,0,1,0,1,,0,Simple,,,
265,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,4,b,77,,0,0,1,0,1,,0,Simple,,,
266,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,5,f,47,,0,0,0,0,1,,1,Simple,,,
267,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,6,f,24,,0,0,0,0,1,,1,Simple,,,
268,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,6,m,52,,0,0,0,0,1,,1,Simple,,,
269,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,7,,,,0,0,0,0,1,,1,Simple,,,
270,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,8,m,59,,0,0,0,0,1,,1,Simple,,,
271,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,8,f,43,,0,0,0,0,1,,1,Simple,,,
272,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,9,f,23,,0,0,0,0,1,,1,Simple,,,
273,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,9,m,63,,0,0,0,0,1,,1,Simple,,,
274,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,9,m,14,,0,0,0,0,1,,1,Simple,LS,,
275,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,10,,,,0,0,0,0,1,,1,Simple,LS,,
276,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,11,m,69,,0,0,0,0,1,,1,Simple,,,
277,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,13,f,53,,0,0,1,0,1,,1,Simple,,,
278,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,14,f,52,,0,0,1,0,1,,1,Simple,,,
279,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,14,f,41,,0,0,1,0,1,,1,Simple,,,
280,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,15,,,,0,0,1,0,1,,1,Simple,,,
281,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,16,,,,0,0,1,0,1,,1,Simple,,,
282,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,17,,,,0,0,1,0,1,,1,Simple,,,
283,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,18,f,80,,0,0,0,0,1,,1,Simple,,,
284,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,20,f,87,,0,0,1,0,1,,1,Simple,,,
285,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,20,m,110,,0,0,1,0,1,,1,Simple,,,
286,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,20,m,28,,0,0,1,0,1,,1,Simple,,,
287,9,8,2005,Elandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,20,m,38,,0,0,1,0,1,,1,Simple,,,
288,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,1,m,18,,0,0,0,0,1,,1,Simple,,,
289,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,1,f,50,,0,0,0,0,1,,1,Simple,,,
290,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,1,f,33,,0,0,0,0,1,,1,Simple,,,
291,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,2,f,55,,0,0,0,0,1,,1,Simple,,,
292,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,2,m,37,,0,0,0,0,1,,1,Simple,,,
293,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,4,f,44,,0,0,0,0,1,,1,Simple,,,
294,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,4,f,31,,0,0,0,0,1,,1,Simple,,,
295,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,4,m,18,,0,0,0,0,1,,1,Simple,,,
296,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,5,m,15,,0,0,0,0,1,,1,Simple,,,
297,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,6,f,64,,0,0,0,0,1,,1,Simple,,,
298,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,6,m,18,,0,0,0,0,1,,1,Simple,,,
299,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,6,m,39,,0,0,0,0,1,,1,Simple,,,
300,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,7,m,24,,0,0,0,0,1,,1,Simple,,,
301,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,7,f,46,,0,0,0,0,1,,1,Simple,,,
302,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,7,f,14,,0,0,0,0,1,,1,Simple,LS,,
303,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,8,f,19,,0,0,0,0,1,,1,Simple,,,
304,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,8,m,45,,0,0,0,0,1,,1,Simple,,,
305,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,8,m,14,,0,0,0,0,1,,1,Simple,,,
306,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,8,m,63,,0,0,0,0,1,,1,Simple,,,
307,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,9,m,41,,0,0,0,0,1,,1,Simple,LS,,
308,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,9,m,18,,0,0,0,0,1,,1,Simple,LS,,
309,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,9,m,15,,0,0,0,0,1,,1,Simple,,,
310,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,10,m,23,,0,0,0,0,1,,1,Simple,,,
311,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,10,f,17,,0,0,0,0,1,,1,Simple,,,
312,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,11,b,73,,0,0,0,0,1,,1,Simple,,,
313,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,12,f,70,,0,0,0,0,1,,1,Simple,2LS,,
314,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,13,,,,0,0,0,0,1,,1,Simple,LS,,
315,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,14,b,70,,0,0,0,0,1,,1,Simple,LS,,
316,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,15,m,28,,0,0,0,0,1,,1,Simple,LS,,
317,9,8,2005,Glandry,4749.839,6508.376,4749.838,6508.454,27,GA1,CI2,16,,,,0,0,0,0,1,,1,Simple,,,
318,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,1,f,39,,0,0,0,0,1,,1,Simple,,,
319,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,1,f,34,,0,0,0,0,1,,1,Simple,,,
320,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,1,m,21,,0,0,0,0,1,,1,Simple,,,
321,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,2,f,36,,0,0,0,0,1,,1,Simple,,,
322,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,2,m,74,,0,0,0,0,1,,1,Simple,,,
323,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,3,,,,0,0,0,0,1,,1,Simple,,,
324,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,4,m,42,,0,0,0,0,1,,1,Simple,,,
325,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,5,m,75,,0,0,0,0,1,,1,Simple,,,
326,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,5,f,68,,0,0,0,0,1,,1,Simple,,,
327,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,6,f,55,,0,0,0,0,1,,1,Simple,,,
328,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,6,m,52,,0,0,0,0,1,,1,Simple,,,
329,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,6,m,14,,0,0,0,0,1,,1,Simple,,,
330,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,7,m,57,,0,0,0,0,1,,1,Simple,,,
331,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,7,m,59,,0,0,0,0,1,,1,Simple,,,
332,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,8,f,79,,0,0,0,0,1,,1,Simple,,,
333,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,9,m,14,,0,0,0,0,1,,1,Simple,,,
334,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,9,m,40,,0,0,0,0,1,,1,Simple,,,
335,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,9,m,36,,0,0,0,0,1,,1,Simple,,,
336,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,10,,,,0,0,0,0,1,,1,Simple,,,
337,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,11,f,40,,0,0,0,0,1,,1,Simple,,,
338,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,12,m,35,,0,0,0,0,1,,1,Simple,,,
339,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,12,m,73,,0,0,0,0,1,,1,Simple,,,
340,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,13,f,43,,0,0,0,0,1,,1,Simple,,,
341,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,13,f,52,,0,0,0,0,1,,1,Simple,LS,,
342,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,14,f,36,,0,0,0,0,1,,1,Simple,,,
343,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,14,f,37,,0,0,0,0,1,,1,Simple,,,
344,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,15,f,62,,0,0,0,0,1,,1,Simple,,,
345,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,15,m,42,,0,0,0,0,1,,1,Simple,,,
346,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,16,m,25,,0,0,0,0,1,,1,Simple,,,
347,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,16,f,57,,0,0,0,0,1,,1,Simple,,,
348,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,17,m,14,,0,0,0,0,1,,1,Simple,,,
349,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,18,m,77,,0,0,0,0,1,,1,Simple,,,
350,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,19,m,45,,0,0,0,0,1,,1,Simple,,,
351,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,19,m,15,,0,0,0,0,1,,1,Simple,,,
352,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,20,m,90,,0,0,0,0,1,,1,Simple,,,
353,9,8,2005,Elandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,20,f,33,,0,0,0,0,1,,1,Simple,,,
354,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,1,f,62,,0,0,0,0,1,,1,Simple,,,
355,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,1,f,27,,0,0,0,0,1,,1,Simple,LS,,
356,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,2,b,75,,0,0,0,0,1,,1,Simple,,,
357,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,2,m,68,,0,0,0,0,1,,1,Simple,,,
358,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,3,m,18,,0,0,0,0,1,,1,Simple,,,
359,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,4,f,53,,0,0,0,0,1,,1,Simple,,,
360,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,6,f,30,,0,0,0,0,1,,1,Simple,,,
361,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,6,f,25,,0,0,0,0,1,,1,Simple,,,
362,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,6,m,18,,0,0,0,0,1,,1,Simple,,,
363,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,6,m,14,,0,0,0,0,1,,1,Simple,,,
364,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,7,f,23,,0,0,0,0,1,,1,Simple,,,
365,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,7,f,37,,0,0,0,0,1,,1,Simple,LS,,
366,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,8,f,49,,0,0,0,0,1,,1,Simple,LS,,
367,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,8,m,35,,0,0,0,0,1,,1,Simple,,,
368,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,8,m,39,,0,0,0,0,1,,1,Simple,,,
369,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,9,m,20,,0,0,0,0,1,,1,Simple,,,
370,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,11,f,63,,0,0,0,0,1,,1,Simple,,,
371,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,11,f,41,,0,0,0,0,1,,1,Simple,LS,,
372,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,14,,,,0,0,0,0,1,,1,Simple,,,
373,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,15,f,53,,0,0,0,0,1,,1,Simple,2LS,,
374,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,15,f,74,,0,0,0,0,1,,1,Simple,,,
375,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,15,m,43,,0,0,0,0,1,,1,Simple,,,
376,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,15,m,40,,0,0,0,0,1,,1,Simple,,,
377,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,16,m,35,,0,0,0,0,1,,1,Simple,,,
378,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,16,f,47,,0,0,0,0,1,,1,Simple,,,
379,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,17,m,65,,0,0,0,0,1,,1,Simple,,,
380,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,17,m,70,,0,0,0,0,1,,1,Simple,,,
381,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,18,m,15,,0,0,0,0,1,,1,Simple,,,
382,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,18,m,20,,0,0,0,0,1,,1,Simple,,,
383,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,19,,,,0,0,0,0,1,,1,Simple,,,
384,9,8,2005,Glandry,4749.849,6508.397,4749.844,6508.478,25,GA1,CI3,20,,,,0,0,0,0,1,,1,Simple,2LS,,
385,11,8,2005,Glandry,4749.784,6508.53,4749.787,6508.607,31,GA1,CI4,1,f,32,,0,0,0,0,1,,1,Simple,LS,,
386,11,8,2005,Glandry,4749.784,6508.53,4749.787,6508.607,31,GA1,CI4,1,f,42,,0,0,0,0,1,,1,Simple,,,
387,11,8,2005,Glandry,4749.784,6508.53,4749.787,6508.607,31,GA1,CI4,2,f,38,,0,0,0,0,1,,1,Simple,,,
